x,y,dy
0.1571029362176659,0.30394126184429165,0.3567097637747859
0.0430661187946646,0.0546895637212101,0.19501061879973874
-0.9946238708513586,-0.7113701715213431,0.8522692470670581
0.9766908385656401,2.096691284121917,1.2344686071103366
0.8106831513232198,0.5872978603973436,0.5944499145789737
-0.584728277607351,-0.7922082768092966,0.4917862035049499
-0.4150211744151504,-0.49359160903298704,0.519849956079904
0.04002030614496688,0.009968393171972935,0.21010525140707093
0.8038227453213411,1.0389122251569025,0.5099976922292913
0.9672617698234465,1.5645842015134126,0.532172748712098
-0.4849158716918338,-1.0483240975901635,1.0012868666945145
0.12871808584956335,0.0888011675546587,0.22319365989244683
0.6139373682743583,0.3619447994962567,0.3387007555046203
-0.2112598920944504,-0.2641478941353918,0.3214391687243998
0.46214607168911415,0.08425142255125967,0.3488408060179738
-0.6778619711415703,-0.7173632706281776,0.8158346377876549
0.20139713566717976,0.39912140062983736,0.31121467209013004
0.7317289166065293,1.0604045441880487,0.6810063545247377
0.9670432184071112,0.38095111232871204,0.9581240651068259
-0.8412684192439686,-1.3477463588840037,0.4611664101653153
-0.1433054505981015,-0.12423425444855826,0.3591392976804091
-0.5909142809071446,-0.8427599740276646,0.44934493680203025
-0.09872701896253044,-0.5609902509612688,0.23586024102331138
0.095527145257708,0.37633192276897975,
-0.8133465792603585,-0.9967773075195456,0.6403357676304
-0.4062784490386411,-0.9842559988625466,0.41627409688637285
0.8551684803042949,0.9886703697645477,0.3997457518459389
0.13800746286039067,0.6900713477153214,0.42298253083180354
-0.08517600495277611,-0.2317570930435174,0.3024180978516785
0.5070519815962291,0.4229485588036543,0.7939573588104041
0.4837243036840746,0.3832697224824915,0.2272088942133903
-0.9028419343114624,-1.0298692793788053,0.3559583090976583
0.41739479088549203,0.5054897078986602,0.6243063236547728
0.6784866956101672,0.9908551080524663,0.5111907808103296
-0.6681242315860922,-1.151016270961258,0.5151909046640409
0.5619958759999146,0.7459961809756279,0.35313351832416706
-0.4269267665417962,-0.9438807237906153,0.4221991134107076
-0.38706049334088544,-0.43653900932966816,0.3865301139230599
0.330522930699366,0.049655949112163034,0.4678199812369106
-0.7772156567845685,-1.0154932215698718,0.6706217413641604
0.32974489760658865,-0.22993535602440707,0.5058493935609114
0.7757135853524453,0.8824159911257194,0.7897004493171155
0.3926225364708127,0.3661036216798192,
-0.11934424666918186,-0.49942921706031285,0.2514448455339684
-0.12357123124555058,0.04941792847361201,0.2579445689420075
0.5301921904786131,0.9430291477657022,0.9804762802595446
0.13128400245176564,-0.1440191230399058,0.27746080282332986
-0.8301916736163648,-1.6324800865558446,0.7983771593230555
0.1653421757228093,0.06405832850335152,0.20694019740537625
0.6296874057868194,0.4741174020983049,0.47967042594446113
-0.32586723310478005,-0.5112388838788118,0.32611536522462314
0.855153159150779,0.3714763318598072,0.38382608093788906
0.5014340006863358,0.7361950352085413,0.20782420255250264
0.14812765029992891,-0.041563586751653864,0.24947089493312097
0.5032879775858368,1.0035808190063298,0.6183160672710017
-0.8417020785235896,-1.1636165809239327,
0.7187781513612228,2.14958255819444,0.8499723062051141
0.6430082264011159,0.9955721537849306,0.5657440636066775
0.8197433192204178,1.479467561576394,0.8411679158224252
-0.74273760498124,0.20939448695352003,1.5061882154828499
-0.8364398258120296,-1.06442892625639,0.7059992841554102
-0.7231688544368204,-0.9209712879881099,0.4660944197102312
-0.20124257979439975,-0.36487725714733243,0.2796278251306098
-0.15138627783801617,-0.16028156256374154,0.5035960528547898
0.12443675746181126,0.0666332460491776,0.3426556442410045
-0.7555129007349899,-0.8681931402804381,0.5734109290392121
-0.5972009972372583,-1.0058006792901206,0.3575048940157798
0.6232886965680431,0.5067985971206559,0.5082210180052159
-0.0640248518865012,-0.05937993388807715,
0.6158764189672203,0.6527637704379299,0.979762311918977
-0.9851472429107739,-1.0190676421412346,
0.10318545196481099,0.10227896718110797,0.17539453718007753
0.8638642961533562,1.289660541771015,0.596329061645904
0.1643509182917402,0.23099106217317833,0.40622601945385955
-0.5878085451094517,-0.8832792942541665,0.5031340900486715
0.4355151245591151,0.20984209217707442,0.3688789243511267
-0.24202830060216463,-0.020411862134677328,0.4793623370883093
0.33676789451891964,0.1128229334625655,0.41426025116366344
-0.9413605542124575,-1.2295815684445783,0.6571400731677395
0.2718007187027123,0.6081663961140188,0.35420763321931353
-0.935604130124152,-1.6425727274720943,0.794180989756965
0.4895613102835319,0.4084541720024169,0.43502841835186146
-0.05417399552308977,-0.14341590885919883,0.27334355419474005
-0.7564912890538926,-1.5389224808803232,0.44595324003043524
0.08527185157701189,-0.1513910817315906,0.215698048006449
-0.8664511135499906,-0.39669667536986863,0.8906810758398032
0.30672974270608133,0.36350813162650686,0.31663310909531134
0.9921726547356509,1.3006701501661446,0.3816910319817769
0.5387946741479246,0.6022886970257184,0.3268174499455536
0.14754822731764894,-0.2932733301503619,0.28445604930127466
-0.7947294815784083,-1.363191872808584,0.45582015240458884
0.3996681495458294,-0.3574000457574411,0.49658784532151656
0.3223357346558622,0.428743548353157,0.33178094662187824
-0.9018057387544474,0.08012176227164991,0.6986168349827315
0.5845986036891813,0.25886002693290383,0.32792889340797476
0.037433181781010294,0.08649199090725887,
-0.1482646116001618,0.03745006186100064,0.43420094732698766
0.576374347202931,0.6827977267728051,0.7321963069225792
-0.1768615535823257,-0.7250277974485879,0.4517954234666787
-0.03794744898969293,-0.29233439647654313,0.2540667494850979
-0.6367423146523508,-1.227596753827738,0.2699280106008838
-0.35736220098714266,-0.556468675344304,0.330121986045448
0.6910659931251375,0.8510895434385963,0.8400035495189297
-0.6261925021465693,-0.5912993886510798,0.47466469820899376
-0.16541787819331177,-0.33551595796855194,0.27192170660979376
0.9780690147905988,0.7799225846926044,0.5197548101010201
-0.5268003765889613,-0.9595138715532836,0.4941633293448834
0.8336646658776579,0.8499117500926198,0.5753232506958842
0.836794935611266,1.0100190334424333,0.5268843727946415
-0.8174073155935964,-0.5707314683148134,0.5501454917801206
-0.07269455022896798,0.12729762898280883,0.23053973358814986
0.004432670645574177,-0.09574037077565689,0.2000333794375835
-0.37266209989574506,-0.7585984976220133,0.2942036386861221
-0.905320925524526,-0.96861921838864,0.26590895147325944
-0.5166287255092044,0.6411704582203792,0.7984793059531481
-0.8089407168892782,-1.6221757848436065,1.0974070981584985
-0.5235001885751764,-0.8198739654738687,0.2764283072050696
0.6155821725803121,0.617055614136987,0.26977124630934957
0.7899565757720233,0.855863680115522,0.5351935511626409
-0.9135542158407064,-1.5838818777390922,0.8595685541966365
-0.396106327474562,-1.100494227693893,0.5680741549397452
0.9611643971885753,1.1515954929644172,0.2405494116237562
0.07900964510747066,-0.02640204054061229,0.23539916326496169
0.2526187234197126,0.4742247344039954,0.3601357390079181
-0.9889091831861909,-1.1450906820410278,0.3902055335999336
-0.030181113114881475,0.1212455394169617,0.3785785665880951
0.9766570692447749,1.0923878524459774,0.4857012262589121
-0.2496289450344038,-0.23233579040943103,0.3575964197999669
-0.8059236827222775,-1.2280026724160942,0.3318072628905822
-0.0761824768631032,-0.10959521111930332,0.24422555666626466
0.9260089319845164,1.2582938140884687,0.3664435871826164
-0.31633877286996714,0.031010176032083114,0.5767426993089075
0.5978454664300263,0.44476988310931914,0.8820083958029147
0.5976926624261238,0.8267455286464638,0.5234763278146454
-0.5835034065221267,-0.43201426779294644,0.42264561650030064
-0.11326459639757647,-0.4991892334154807,0.253858163469352
0.43120255030860966,0.2542177138908073,0.6869300290205398
-0.17896042917214428,-0.1792014183503864,0.34751205518072986
-0.6179860892591578,-0.9291334949576732,0.46490078717496763
0.9349886136128369,0.6379007097669599,0.8813817494721375
0.3015007329525867,0.37479530577681036,0.38282457263318836
0.7309197030457988,0.6548672795516797,0.3947973914418175
-0.9495152844007126,-1.2141458610385043,0.4682049866206633
-0.46618837041773054,-1.0194677214328212,0.35043780895158405
0.004142200653485695,-0.14514256840283807,0.16375282141670783
-0.8651027297398965,-1.0493093981120458,0.4570363290844708
0.9860665221895835,1.0381410956341455,0.7614729789089907
-0.5270752076039422,-0.7459880271214494,0.6062238709109102
-0.25141563530910394,-0.35059038154980554,0.23306701878560093
-0.5719761701833075,-0.10437601295821164,0.9250970011725734
-0.7891082677890984,-1.1367413298764646,0.5796528224825386
-0.5350404287915285,-0.7439247173465273,0.24881877128241459
-0.3987797289935906,-0.5393310201472834,0.6825979310212495
0.2688845357988783,0.13245866079631674,0.29000546861320975
-0.43753043709418304,-0.8087991778991044,
-0.2754464780468475,-0.2321912244220591,0.34773196791627065
-0.9881143125529404,-1.7036133569464331,0.5445573725876038
-0.2685617481452709,-0.31734293109507056,0.2599065247880459
0.0677719633965892,-0.045521783813140426,0.2023634877664261
-0.6759683258989382,-1.0301165824079483,0.5421843685576775
0.19486621672075,0.18003688771594709,0.20663386008054296
-0.4136950627456413,-0.43038423123123287,0.5120235909238161
0.26410098960345585,0.005184744272031638,0.30919995146765905
-0.9476067894983125,-1.2620774016333833,1.4985283209242866
0.7751869209355498,0.7490557160614991,0.28176756152447735
-0.9677627391532522,-1.4017615402072487,0.28818991624419443
-0.7460839379280773,-1.5783594404010892,0.42023872329869044
0.5543249231412044,0.8020069506760327,0.41331848168175944
-0.9082095355956588,-0.6437513387017479,0.9113069755326899
0.4219973871910201,-0.04773022870254073,0.5888603903328578
0.9420922810202579,0.9755688214237548,0.8368208814065294
0.7433658662846145,0.13419111948398754,0.8112861750082042
0.42032330264139706,0.2822432364982047,0.5255539506630096
0.9170194860433336,0.5791881234359326,1.0009799594352953
-0.14037332422683613,-0.003727314370963908,0.2926577882157611
0.7457578286436146,0.3989326655931418,0.4353053073892513
-0.2880846640527708,-0.930296907171339,0.4079110678025135
0.8595273058076935,0.8090407312797554,0.5283763082871851
-0.7024446875157928,-0.9958583559896239,0.2766598465817728
0.880058029856547,2.1987115915697273,0.9471430298828625
0.6654323945664253,0.31236504684353555,0.7651405325435442
0.6921096763929282,1.2643235911018382,0.5417988555126849
-0.7521539801521113,-0.8166063390601243,0.5499651136810284
0.19297379668347392,0.378909950198792,0.22413714817368363
-0.9672150382481373,-1.1902238904151694,0.3770656295017021
0.4423687321012135,-0.1924674816598596,0.5806841367207629
-0.9845249717481921,-1.910810998674106,1.0213998292741377
-0.8303554451095327,-1.026507521107462,0.19124620962333228
-0.5490031790999528,-1.1365034407889354,0.6416570104533721
0.7502490677464493,1.7442913689794999,0.5915802046443458
-0.2728473640247733,-0.8416324795633772,0.3401686090523105
0.07991987042511695,-0.11661404100200955,0.26925031288293455
0.13620642763795687,0.17350183425556595,0.34922193263273055
-0.5490732793880801,-0.7563880809803082,0.16943339088938875
0.14429353596892236,0.011612657103735512,0.19645950817067706
0.32190359005920643,0.7943108061593962,0.525542330640451
-0.40350921336534107,-0.5357924619954276,0.9374886771330118
-0.16274628203994812,-0.11470685427410024,0.251161635375863
-0.09382215090773993,-0.28543716113386663,0.2613910585351784
0.8647013230841631,1.4739801709254363,0.7712323381983724
0.1749874949590049,0.1658993193643871,0.35790694542548285
0.8965047432362825,0.037075064973546956,0.8695797499520947
0.11206950753029377,-0.29596889245395525,0.4093031456088811
0.0011228416982023148,0.058818776854389826,0.20906200718617463
-0.9929355780675033,-1.290187330067494,
-0.03822191225007576,0.0062541969089324745,0.19915721464122715
0.8549099971253036,1.5082877616155603,1.1991729468802703
-0.6032686219465617,-1.3136281445022944,0.6569800121888034
-0.8958177312210023,-1.5038889752531694,0.4146960445650071
-0.18644221305226294,-0.3500595338170894,0.3878129234622899
-0.255207038811776,-0.3546953068181167,0.4557077661025949
0.7143061157424873,0.6014754414075026,0.33571869625668055
-0.9467777688800809,-1.0127144176682905,0.6557734153232238
0.8402984595180099,0.7832787047483404,0.8756760961189434
0.36180599798991286,0.16033051553394623,0.3445634167417611
0.8084519881284353,0.9163402026858891,0.2717134332433473
0.21505814164127757,0.03248578028562138,0.2929441613560935
0.6239066248722487,-0.017936021895401555,0.6892595045951808
-0.3289122529214277,-0.24184353831590938,0.24123928417271212
-0.30086754394488047,-0.8701718708433059,0.31188375587286093
-0.22025153934341524,-0.8714342216459017,
0.5095941631455665,0.6819011677404123,0.30817047235440787
-0.26141765114270443,-0.35720805165252545,0.32165729263717646
-0.5155603870154655,-0.904443316843936,
0.8753367135811916,1.4710995722924438,
0.8160221673260801,0.684207255566865,0.7417675155064205
-0.3024053678260179,-0.49875550522381124,0.47849941689173126
0.2692761405160946,0.22727689924591005,0.39970582458494747
-0.4523155766938485,-0.3828379437041001,0.6366747902143312
-0.5877697425728619,-0.6642933510045383,0.3063563541490512
-0.32732094200641115,-0.34195762471493363,0.1660659414863462
-0.3458002147689976,-0.6119927814347936,0.31129853948523767
0.7645522023932325,0.7916996723235482,0.8425162436904952
0.6446076294474508,0.6106020678419293,0.31505681675377956
0.41924645711819575,-0.07931846127615616,
0.9186904505177937,0.7575528239956042,1.1156578951913418
-0.15491329378388374,-0.21475063415601847,0.32072574905359696
-0.5099339228886475,-0.6583264954942433,0.7015319930110089
-0.7652031256170215,-0.6151992762933732,0.4233428722869935
-0.39789328359760034,-0.5100282639132449,
-0.7094725320590924,-1.4424508754670324,0.7436135366573677
-0.81562780526326,-1.2816636771440193,0.5903656504125963
0.20586439341384644,-0.04716548599358003,0.356811377820099
-0.2716251004871062,-0.5165961143840996,0.22631513632691083
0.12914068519228716,0.04028176419152958,0.2492698357383891
-0.6173285585588868,-0.7022867231740456,0.27252516914483144
0.35381171930552124,0.49946763876901423,0.3036551132112001
-0.5689891054486804,-1.2448480172329934,0.7591295685386019
-0.44395281251192786,-0.5737563303059253,0.21044938599550264
0.4835208442897536,0.459721149818501,0.4504152060540455
0.11947579128942376,-0.02586742702565388,
-0.3303271742659615,-0.6358376937700911,0.31316137143789397
0.08597756509038712,-0.16214702622547733,0.3370764406935245
0.3879694057164851,0.20805357438365465,0.4442486988913662
0.824264242955258,1.1695891442319823,
0.16142642678890784,0.28368095807799687,0.30299473970432683
-0.5346272422142382,-0.6254310178145571,0.20990876813452472
0.49339526155299307,0.18964319923519313,0.19943036897643804
0.555538035109415,1.0737666403752435,0.6116741053126572
-0.599197370074692,-0.7513498572865756,
0.641148439355772,1.2347799877268661,0.9794327529206668
-0.07013029055434705,-0.2121754687067493,0.24540337441010918
0.5595333241778904,0.6442562790321945,
-0.5250435600234682,-0.3270627533937398,0.4529562247003296
-0.3348394605646472,-0.2613752144578855,0.3558544783795906
0.9073942385833056,0.5150380288779991,0.7666281790993917
0.31563014629961006,0.05556011555122667,0.4212098276344248
0.5457556610030836,0.7710788549146591,0.7223725754350737
0.37674868644125814,0.3838727807844512,0.24083740442041954
-0.5913917643031346,-1.1076776017663867,0.5027327099180314
-0.05862250310691475,-0.1812932669949899,0.2826718033585539
0.6179277454235701,0.37148878674611724,0.5943556755682295
0.3500702538187437,0.4910029735548252,0.43909763755290376
-0.9879442286934041,-0.41106655693429806,0.5766465151137046
-0.8251845146943544,-1.2394432015120467,0.24660223111553137
-0.3064105595728812,-0.33469858977768907,0.4502650283923505
0.8887310792371803,1.0428672491395619,0.2722498737503521
-0.01761903805083298,-0.15352299174746228,0.24205539328481085
-0.4596474651393325,-0.7882618568389006,0.5442144301874177
-0.27915256109258024,-0.5025448114950484,0.2936407861806527
-0.5786947448918736,-1.0084882188653135,0.2193416823161809
-0.15759988565997474,-0.5645523797490033,0.2091575988182027
-0.5639291209010509,-0.9530456634385586,0.3067949359479176
0.6915050146058555,0.47044572485900255,0.6444954975499939
-0.08745880191687427,-0.05219325283586462,0.30695195558116406
-0.4403959631284595,-1.2268526145146381,0.81508316174107
0.8657832962829632,0.76314789112231,0.5036024608641951
-0.3712972927416065,-0.35700760259671016,0.26370243412663635
0.8194293240866761,1.0877079736090678,0.38527473014287505
-0.9131638180594459,-1.113947481750966,0.2567396999010665
0.41423012053535224,0.8235607210670468,0.5792642969835465
-0.032221921930747355,0.18817744100722092,0.18466115011045336
-0.11155787734403955,-0.2604196693310381,0.3973529151041403
-0.9273533112960368,-1.0975952641228368,0.28321850048427666
-0.9186336190172377,-1.28136589525154,0.9185479708047675
-0.3344927658761181,-0.535848547651906,0.28230275444349684
0.8942390798148665,0.8301451600231387,
0.23531995422938223,0.6378584257587374,0.40385901643728195
-0.26225031663814624,-0.3937699022925548,0.16262811586382464
0.22395407810981105,0.4588183586265019,0.2836499081473248
-0.587736927429545,-0.7410136876075203,0.25129062785734035
-0.6698671143439252,-1.086162577885473,0.3159379599758054
-0.2763654689372832,-0.4287502264674949,0.24247831228653807
0.7267067030808634,1.0774650355805313,
0.01880345470044764,-0.023687515882345953,0.36958781021733345
-0.4061969678862889,-0.9752287369837029,0.32026246234549405
0.9005032501383015,0.9870291612560143,0.5663881001037343
0.6319321793341197,0.5414946138856556,0.4521575584762041
-0.3540521143951476,-0.6103710448724726,0.3100732701663888
0.9441964904559847,0.2775825201676524,0.8276760612367531
0.9747021956607815,1.699874214488255,0.5004837867811228
-0.18267973250844394,-0.10777387730448187,0.32249266678269173
0.31184620577694955,0.13570967790643212,0.25119386870875215
-0.1886936030975439,-0.39087990096810366,0.4329121831988962
-0.4853037885188578,-0.2156700347638093,0.5418964668507474
-0.8346946480002635,-1.7872003863626431,0.6327055562776351
-0.4727793077643361,-0.14379777070303879,0.4981522076611695
-0.4570402929805095,-0.5696287596745784,0.32563982129110614
-0.202721840633721,-0.20353338677962213,0.4411416689547925
-0.6302279379493827,-0.8893442062443554,0.3091011877584493
0.9076368066289529,1.2852080675991622,1.007283809514932
-0.7942402292376849,-0.18656836413459865,0.663841489190124
0.2504170662776031,0.2409801519169965,0.5511027822177005
-0.11660522390755879,-0.35341465294616986,0.24789127575462463
-0.1529639020468141,-0.44384391984601135,0.4598079065105731
-0.25601643415144104,-0.132995614644551,0.3938813246784532
0.7366294203448918,0.8210021727970539,
-0.4390460387063806,-0.5856357450951732,0.2616733033284206
-0.9588476852127534,-1.518721163966576,0.7325857805346925
0.8361940319182133,1.2083660973960269,0.3236956899064747
0.7289605551472109,0.8381441609712118,0.7282857205714738
-0.4461964199079942,-0.9107431591310294,0.5118102583306791
0.04697509665003685,-0.28820341420257434,0.20965547997209355
-0.7818236054713659,-1.5884904505118198,0.6741022938549079
-0.8131458624778485,-0.9014934795488085,0.6413800955237977
0.6749322168674181,0.4769633835698955,
-0.17946856486153395,-0.8205906010640192,0.3731451656805773
0.32343308040461416,0.12031832321811883,0.29934014974774004
0.8864011169543056,0.8686480682493085,0.9648956835739617
-0.5097388168770756,-0.5469140302080592,0.41736887262135436
-0.9736803374182772,-2.390645716332491,0.6646822212586865
-0.9517031884324552,-1.2686828507844834,0.7855430424523291
0.4187713848063441,0.7809241585158764,0.6306390058761508
0.8491037695869563,0.5809594138825667,0.5842240454408457
-0.065339453974258,-0.2919320052836583,0.2951453929770802
-0.24978170380496256,-0.3492051184785464,0.3773512706674037
0.0857208493548085,-0.12379791237760816,0.19146596374091396
0.7178336751628815,0.3728294148551102,0.6372643997065183
0.3043077475858831,0.24903490199484468,
-0.5340402066357874,-0.6846031911049901,0.47672760556107185
0.5491604090411473,0.6675805315185271,0.2833417553139241
-0.73077300532706,-0.9701401713925725,0.6281272204153059
-0.6688800585425743,-0.901454990830543,0.6706119933067418
0.22536456561797924,0.24193017319803947,
-0.5224331877147377,-1.0251086721684481,0.511772170967713
0.4095570951110612,-0.7811911138116645,
-0.3009629452160867,-0.6580052875435847,0.3274524085362761
-0.4451520799852293,-0.6946945155427093,0.18652445874522935
0.9978368119455951,0.5628382878166643,0.9797399659815309
-0.9187677508830809,-1.6656076881449775,0.6103794605042175
0.2916450433662243,0.5195841255451649,0.380592909998494
-0.9226008299755113,-1.742158120731834,0.9657243426722923
0.5204205158380082,0.4361810993716082,0.3605836622471562
-0.5398200850034183,-0.5956107893332603,0.39678575176764846
-0.820336265855272,-0.9899214073063556,0.32257402167772287
0.29689942381809553,0.0465784712153868,0.43198559885243193
0.46520243458585675,0.26711905373517925,0.32265193347610976
0.3561906298376878,0.30243848980725235,0.5586022850248091
-0.8961981057315855,-1.505381191790835,0.714327697358164
-0.4113861088916877,-0.6508002887049557,0.6547304485343519
-0.09782330756024993,-0.3263137761768813,
-0.42579342054900704,-0.3679730706000707,0.8765393658118427
0.6210269125407417,0.2117978493772002,0.46007989648013564
-0.7377697896946063,-1.0695542778439027,0.5917313518492605
0.22435872338118368,0.2427936305663157,0.37863126620673176
0.9764298872549071,1.2002519174877333,0.6584386052432414
0.8051130771977377,1.8522787798290754,0.6117937362249509
-0.5556858750298028,-0.8347833106456906,0.4444544440464457
-0.9998362247726647,-1.2575762890930475,0.4394197847574118
0.9611946841239778,0.9727671371033446,1.3001361690280253
0.7654259693947552,1.8354350289670394,0.8006427424855727
0.8389449326552252,1.360649856139285,0.675903397834783
-0.1689928983247333,-0.04883246740108693,0.19722762274473657
0.48923092431346205,0.21915686910500892,0.6984219426468832
-0.5743370028617019,-0.759813526910907,0.266560372955817
-0.21539185783214498,-0.34405596065346283,0.42196319374976643
0.7030961027743505,0.5380204816536568,0.2679332402943094
-0.7447755515639585,-0.8218509874691406,0.7496651198587884
0.787730735747278,0.27549075257920974,0.864707508505614
-0.006984055249773746,0.056624590336297895,0.2348416719901894
-0.14780868925485113,-0.321402960084181,0.31588065627319006
-0.3887072238137632,-1.1452659979959656,0.5709127699899894
0.8336975705455523,0.46013383537675845,1.1799373420019725
0.035246921522578134,-0.052479068959836644,0.16670432053115986
0.6080527366669555,0.9902714506029805,0.3097794785164546
